Date,Website,Disallowed Bot
2026-03-22,bild.de,Bloodhound
2026-03-22,bild.de,Bytespider
2026-03-22,bild.de,CCBot
2026-03-22,bild.de,ChatGPT-User
2026-03-22,bild.de,ChatGPT-Agent
2026-03-22,bild.de,ChatGLM-Spider
2026-03-22,bild.de,Channel3Bot
2026-03-22,bild.de,Cision
2026-03-22,bild.de,ClaudeBot
2026-03-22,bild.de,Claude-SearchBot
2026-03-22,bild.de,Claude-User
2026-03-22,bild.de,Claude-Web
2026-03-22,bild.de,coexel
2026-03-22,bild.de,Cohere-ai
2026-03-22,bild.de,ConveraCrawler
2026-03-22,bild.de,Corporama
2026-03-22,bild.de,CotoyogiBot
2026-03-22,bild.de,cydralspider
2026-03-22,bild.de,DeepSeekBot
2026-03-22,bild.de,Diffbot
2026-03-22,bild.de,Digimind
2026-03-22,bild.de,DownloadNinja
2026-03-22,bild.de,downloadexpress
2026-03-22,bild.de,DuckAssistBot
2026-03-22,bild.de,EDD
2026-03-22,bild.de,ellisphere
2026-03-22,bild.de,eureka
2026-03-22,bild.de,Europresse
2026-03-22,bild.de,Explore
2026-03-22,bild.de,Factiva
2026-03-22,bild.de,Fasterfox
2026-03-22,bild.de,Fetch
2026-03-22,bild.de,gammaSpider
2026-03-22,bild.de,Gemini-DeepResearch
2026-03-22,bild.de,Google-Extended
2026-03-22,bild.de,Google-NotebookLM
2026-03-22,bild.de,GoogleAgent-Shopping
2026-03-22,bild.de,Google-CloudVertextBot
2026-03-22,bild.de,GPTBot
2026-03-22,bild.de,grub-client
2026-03-22,bild.de,HTTrack
2026-03-22,bild.de,ia_archiver
2026-03-22,bild.de,IAskBot
2026-03-22,bild.de,ia_archiver-web.archive.org
2026-03-22,bild.de,ICC-Crawler
2026-03-22,bild.de,ImageSiftBot
2026-03-22,bild.de,img2dataset
2026-03-22,bild.de,indexer
2026-03-22,bild.de,infoseek
2026-03-22,bild.de,Jetbot
2026-03-22,bild.de,k2spider
2026-03-22,bild.de,Kantar
2026-03-22,bild.de,kbcrawl
2026-03-22,bild.de,Knowings
2026-03-22,bild.de,KunatoBot
2026-03-22,bild.de,larbin
2026-03-22,bild.de,leadbox
2026-03-22,bild.de,libwww
2026-03-22,bild.de,LinerBot
2026-03-22,bild.de,linkfluence
2026-03-22,bild.de,linko
2026-03-22,bild.de,manageo
2026-03-22,bild.de,mediacompil
2026-03-22,bild.de,Meltwater
2026-03-22,bild.de,mention
2026-03-22,bild.de,Meta-ExternalAgent
2026-03-22,bild.de,Meta-ExternalFetcher
2026-03-22,bild.de,Meta-WebIndexer
2026-03-22,bild.de,Mistral.ai/crawler
2026-03-22,bild.de,MistralAI-User
2026-03-22,bild.de,Moreover
2026-03-22,bild.de,MSIECrawler
2026-03-22,bild.de,mytwip
2026-03-22,bild.de,newscan-online
2026-03-22,bild.de,NewsNow
2026-03-22,bild.de,Newzbin
2026-03-22,bild.de,NPBot
2026-03-22,bild.de,OAI-SearchBot
2026-03-22,bild.de,ObjectsSearch
2026-03-22,bild.de,Offline Explorer
2026-03-22,bild.de,Omgili
2026-03-22,bild.de,opinion-tracker
2026-03-22,bild.de,PanguBot
2026-03-22,bild.de,Perplexity-User
2026-03-22,bild.de,PerplexityBot
2026-03-22,bild.de,PetalBot
2026-03-22,bild.de,Pimptrain
2026-03-22,bild.de,proxem
2026-03-22,bild.de,ProRataIncBot
2026-03-22,bild.de,QualifiedBot
2026-03-22,bild.de,QuepasaCreep
2026-03-22,bild.de,Qwam-content-intelligence
2026-03-22,bild.de,Raven
2026-03-22,bild.de,readability.com
2026-03-22,bild.de,RyeBot
2026-03-22,bild.de,scoop.it
2026-03-22,bild.de,score3
2026-03-22,bild.de,SeekrBot
2026-03-22,bild.de,Sindup
2026-03-22,bild.de,sitecheck.internetseer.com
2026-03-22,bild.de,SiteSnagger
2026-03-22,bild.de,spotter
2026-03-22,bild.de,Synthesio
2026-03-22,bild.de,Talkwater
2026-03-22,bild.de,Teleport
2026-03-22,bild.de,TikTokSpider
2026-03-22,bild.de,TikTokSpider
2026-03-22,bild.de,TeleportPro
2026-03-22,bild.de,Timpibot
2026-03-22,bild.de,trendeo
2026-03-22,bild.de,trendybuzz
2026-03-22,bild.de,TunitinBot
2026-03-22,bild.de,Timpibot
2026-03-22,bild.de,up2news
2026-03-22,bild.de,vecteurplus
2026-03-22,bild.de,VelenCrawler
2026-03-22,bild.de,Verif
2026-03-22,bild.de,verticalsearch
2026-03-22,bild.de,vsw
2026-03-22,bild.de,wapspider
2026-03-22,bild.de,WARDBot
2026-03-22,bild.de,WebCopier
2026-03-22,bild.de,WebReaper
2026-03-22,bild.de,WebStripper
2026-03-22,bild.de,WebZinger
2026-03-22,bild.de,WebZIP
2026-03-22,bild.de,Wget
2026-03-22,bild.de,winello
2026-03-22,bild.de,WPBot
2026-03-22,bild.de,WrtnBot
2026-03-22,bild.de,YouBot
2026-03-22,bild.de,Youmag
2026-03-22,bild.de,ZanistaBot
2026-03-22,bild.de,Zealbot
2026-03-22,bild.de,Zite
2026-03-22,bild.de,ZyBORG
2026-03-22,bild.de,*
2026-03-22,ouest-france.fr,anthropic-ai
2026-03-22,ouest-france.fr,AmazonBot
2026-03-22,ouest-france.fr,Claude-Web
2026-03-22,ouest-france.fr,cohere-ai
2026-03-22,ouest-france.fr,ClaudeBot
2026-03-22,ouest-france.fr,ChatGPT-User
2026-03-22,ouest-france.fr,GPTBot
2026-03-22,ouest-france.fr,CCBot
2026-03-22,ouest-france.fr,Google-Extended
2026-03-22,ouest-france.fr,DataForSeoBot
2026-03-22,ouest-france.fr,Diffbot
2026-03-22,ouest-france.fr,FacebookBot
2026-03-22,ouest-france.fr,magpie-crawler
2026-03-22,ouest-france.fr,NewsNow
2026-03-22,ouest-france.fr,news-please
2026-03-22,ouest-france.fr,omgili
2026-03-22,ouest-france.fr,omgilibot
2026-03-22,ouest-france.fr,peer39_crawler
2026-03-22,ouest-france.fr,peer39_crawler/1.0
2026-03-22,ouest-france.fr,PerplexityBot
2026-03-22,ouest-france.fr,Scrapy
2026-03-22,ouest-france.fr,TurnitinBot
2026-03-22,ouest-france.fr,Applebot-Extended
2026-03-22,ouest-france.fr,Meta-ExternalAgent
2026-03-22,ouest-france.fr,meta-externalagent
2026-03-22,ouest-france.fr,OAI-SearchBot
2026-03-22,ouest-france.fr,Bytespider
2026-03-22,ouest-france.fr,Claude-User
2026-03-22,ouest-france.fr,Claude-SearchBot
2026-03-22,ouest-france.fr,AI2Bot
2026-03-22,ouest-france.fr,AhrefsBot
2026-03-22,ouest-france.fr,Ai2Bot-Dolma
2026-03-22,ouest-france.fr,Applebot
2026-03-22,ouest-france.fr,Arquivo-web-crawler
2026-03-22,ouest-france.fr,AspiegelBot
2026-03-22,ouest-france.fr,AwarioRssBot
2026-03-22,ouest-france.fr,AwarioSmartBot
2026-03-22,ouest-france.fr,Barkrowler
2026-03-22,ouest-france.fr,coccocbot-web
2026-03-22,ouest-france.fr,cohere-training-data-crawler
2026-03-22,ouest-france.fr,crawler4j
2026-03-22,ouest-france.fr,Crawlspace
2026-03-22,ouest-france.fr,dotbot
2026-03-22,ouest-france.fr,DuckAssistBot
2026-03-22,ouest-france.fr,FriendlyCrawler
2026-03-22,ouest-france.fr,Google-CloudVertexBot
2026-03-22,ouest-france.fr,https://hada.news
2026-03-22,ouest-france.fr,https://www.imediaethics.org
2026-03-22,ouest-france.fr,iaskspider/2.0
2026-03-22,ouest-france.fr,ICC-Crawler
2026-03-22,ouest-france.fr,ImagesiftBot
2026-03-22,ouest-france.fr,img2dataset
2026-03-22,ouest-france.fr,ISSCyberRiskCrawler
2026-03-22,ouest-france.fr,JenkersBot
2026-03-22,ouest-france.fr,Kangaroo Bot
2026-03-22,ouest-france.fr,LivelapBot
2026-03-22,ouest-france.fr,MauiBot
2026-03-22,ouest-france.fr,Meltwater
2026-03-22,ouest-france.fr,Meta-ExternalFetcher
2026-03-22,ouest-france.fr,MJ12bot
2026-03-22,ouest-france.fr,Mojeek
2026-03-22,ouest-france.fr,MojeekBot
2026-03-22,ouest-france.fr,MoodleBot
2026-03-22,ouest-france.fr,NeticleBot
2026-03-22,ouest-france.fr,Netvibes
2026-03-22,ouest-france.fr,PanguBot
2026-03-22,ouest-france.fr,PetalBot
2026-03-22,ouest-france.fr,SeekportBot
2026-03-22,ouest-france.fr,Seekr
2026-03-22,ouest-france.fr,SemrushBot
2026-03-22,ouest-france.fr,SeznamBot
2026-03-22,ouest-france.fr,Sidetrade Indexer Bot
2026-03-22,ouest-france.fr,Timpibot
2026-03-22,ouest-france.fr,Turnitin
2026-03-22,ouest-france.fr,VelenPublicWebCrawler
2026-03-22,ouest-france.fr,Webzio-Extended
2026-03-22,ouest-france.fr,yacy
2026-03-22,ouest-france.fr,yacybot
2026-03-22,ouest-france.fr,Yandex
2026-03-22,ouest-france.fr,YandexAdditional
2026-03-22,ouest-france.fr,YandexAdditionalBot
2026-03-22,ouest-france.fr,YouBot
2026-03-22,ouest-france.fr,ia_archiver
2026-03-22,ouest-france.fr,archive.org_bot
2026-03-22,ouest-france.fr,ia_archiver-web.archive.org
2026-03-22,ouest-france.fr,aiHitBot
2026-03-22,ouest-france.fr,Amazon Kendra
2026-03-22,ouest-france.fr,Big Sur AI
2026-03-22,ouest-france.fr,Brandwatch
2026-03-22,ouest-france.fr,Bravest
2026-03-22,ouest-france.fr,ChatGPT Operator
2026-03-22,ouest-france.fr,Cotoyogi
2026-03-22,ouest-france.fr,DigitalOceanGenAICrawler
2026-03-22,ouest-france.fr,Echobot Bot
2026-03-22,ouest-france.fr,EchoboxBot
2026-03-22,ouest-france.fr,Factset_spyderbot
2026-03-22,ouest-france.fr,Grok
2026-03-22,ouest-france.fr,iaskspider
2026-03-22,ouest-france.fr,ICC Crawler
2026-03-22,ouest-france.fr,imgproxy
2026-03-22,ouest-france.fr,LINER Bot
2026-03-22,ouest-france.fr,MistralAI-User
2026-03-22,ouest-france.fr,netEstate Imprint Crawler
2026-03-22,ouest-france.fr,NovaAct
2026-03-22,ouest-france.fr,QualifiedBot
2026-03-22,ouest-france.fr,SBIntuitionsBot
2026-03-22,ouest-france.fr,SemrushBot-OCOB
2026-03-22,ouest-france.fr,SemrushBotSwa
2026-03-22,ouest-france.fr,Sidetrade
2026-03-22,ouest-france.fr,TikTokSpider
2026-03-22,ouest-france.fr,WARDBot
2026-03-22,ouest-france.fr,TaraGroup Intelligent Bot V1
2026-03-22,ouest-france.fr,TaraGroup Intelligent Bot
2026-03-22,kumparan.com,CrystalSemanticsBot
2026-03-22,kumparan.com,XY-Archive-Compliance-Crawler
2026-03-22,haberler.com,PetalBot
2026-03-22,haberler.com,GPTBot
2026-03-22,haberler.com,CCBot
2026-03-22,haberler.com,anthropic-ai
2026-03-22,haberler.com,Google-CloudVertexBot
2026-03-22,haberler.com,AppleBot
2026-03-22,haberler.com,Google-Extended
2026-03-22,haberler.com,Applebot-Extended
2026-03-22,haberler.com,ClaudeBot
2026-03-22,haberler.com,Amazonbot
2026-03-22,haberler.com,Meta-ExternalAgent
2026-03-22,ndtv.com,Baiduspider
2026-03-22,infobae.com,CloudVertexBot
2026-03-22,infobae.com,anthropic-ai
2026-03-22,infobae.com,Bytespider
2026-03-22,infobae.com,CCBot
2026-03-22,infobae.com,ClaudeBot
2026-03-22,infobae.com,cohere-ai
2026-03-22,infobae.com,GPTBot
2026-03-22,infobae.com,Google-Extended
2026-03-22,infobae.com,Alexibot
2026-03-22,infobae.com,AlvinetSpider
2026-03-22,infobae.com,AmiSoftware
2026-03-22,infobae.com,Antenne Hatena
2026-03-22,infobae.com,ApocalXExplorerBot
2026-03-22,infobae.com,Argus
2026-03-22,infobae.com,Ask n read
2026-03-22,infobae.com,asknread.com
2026-03-22,infobae.com,asterias
2026-03-22,infobae.com,BlowFish/1.0
2026-03-22,infobae.com,BotALot
2026-03-22,infobae.com,BuiltBotTough
2026-03-22,infobae.com,Bullseye/1.0
2026-03-22,infobae.com,BunnySlippers
2026-03-22,infobae.com,Cegbfeieh
2026-03-22,infobae.com,CheeseBot
2026-03-22,infobae.com,ConveraCrawler
2026-03-22,infobae.com,cosmos
2026-03-22,infobae.com,Crescent
2026-03-22,infobae.com,Crescent Internet ToolPak HTTP OLE Control v.1.0
2026-03-22,infobae.com,cydralspider
2026-03-22,infobae.com,DISCo Pump 3.1
2026-03-22,infobae.com,DittoSpyder
2026-03-22,infobae.com,EroCrawler
2026-03-22,infobae.com,eureka
2026-03-22,infobae.com,Explore
2026-03-22,infobae.com,Fetch
2026-03-22,infobae.com,Flamingo_SearchEngine
2026-03-22,infobae.com,Foobot
2026-03-22,infobae.com,gammaSpider
2026-03-22,infobae.com,grub-client
2026-03-22,infobae.com,hloader
2026-03-22,infobae.com,httplib
2026-03-22,infobae.com,humanlinks
2026-03-22,infobae.com,indexer
2026-03-22,infobae.com,InfoNaviRobot
2026-03-22,infobae.com,infoseek
2026-03-22,infobae.com,JennyBot
2026-03-22,infobae.com,Jetbot
2026-03-22,infobae.com,JikeSpider
2026-03-22,infobae.com,k2spider
2026-03-22,infobae.com,Kenjin Spider
2026-03-22,infobae.com,larbin
2026-03-22,infobae.com,LexiBot
2026-03-22,infobae.com,libWeb/clsHTTP
2026-03-22,infobae.com,libwww
2026-03-22,infobae.com,linko
2026-03-22,infobae.com,LinkScan/8.1a Unix
2026-03-22,infobae.com,LinkWalker
2026-03-22,infobae.com,lwp-trivial
2026-03-22,infobae.com,lwp-trivial/1.34
2026-03-22,infobae.com,Mata Hari
2026-03-22,infobae.com,Mister PiX
2026-03-22,infobae.com,MLBot
2026-03-22,infobae.com,moget
2026-03-22,infobae.com,moget/2.1
2026-03-22,infobae.com,Naverbot
2026-03-22,infobae.com,NetAttache
2026-03-22,infobae.com,Newzbin
2026-03-22,infobae.com,NICErsPRO
2026-03-22,infobae.com,NPBot
2026-03-22,infobae.com,ObjectsSearch
2026-03-22,infobae.com,omgili
2026-03-22,infobae.com,omgilibot
2026-03-22,infobae.com,Openfind
2026-03-22,infobae.com,OpenindexSpider
2026-03-22,infobae.com,Pimptrain
2026-03-22,infobae.com,ProPowerBot/2.14
2026-03-22,infobae.com,ProWebWalker
2026-03-22,infobae.com,psbot
2026-03-22,infobae.com,QuepasaCreep
2026-03-22,infobae.com,QueryN Metasearch
2026-03-22,infobae.com,Raven
2026-03-22,infobae.com,RepoMonkey
2026-03-22,infobae.com,RMA
2026-03-22,infobae.com,SiteBot
2026-03-22,infobae.com,Sogou web spider
2026-03-22,infobae.com,sosospider
2026-03-22,infobae.com,SpankBot
2026-03-22,infobae.com,Speedy
2026-03-22,infobae.com,spotter
2026-03-22,infobae.com,suggybot
2026-03-22,infobae.com,SuperBot
2026-03-22,infobae.com,SuperBot/2.6
2026-03-22,infobae.com,suzuran
2026-03-22,infobae.com,Szukacz/1.4
2026-03-22,infobae.com,Telesoft
2026-03-22,infobae.com,The Intraformant
2026-03-22,infobae.com,TheNomad
2026-03-22,infobae.com,TightTwatBot
2026-03-22,infobae.com,Titan
2026-03-22,infobae.com,toCrawl/UrlDispatcher
2026-03-22,infobae.com,TosCrawler
2026-03-22,infobae.com,True_Robot
2026-03-22,infobae.com,True_Robot/1.0
2026-03-22,infobae.com,turingos
2026-03-22,infobae.com,URLy Warning
2026-03-22,infobae.com,VCI
2026-03-22,infobae.com,vsw
2026-03-22,infobae.com,wapspider
2026-03-22,infobae.com,WebBandit
2026-03-22,infobae.com,WebBandit/3.50
