Date,Website,Disallowed Bot
2026-05-05,bbc.com,OAI-SearchBot
2026-05-05,bbc.com,ChatGPT-User
2026-05-05,bbc.com,AI2Bot
2026-05-05,bbc.com,Amazonbot
2026-05-05,bbc.com,Anthropic-ai
2026-05-05,bbc.com,Applebot
2026-05-05,bbc.com,Applebot-Extended
2026-05-05,bbc.com,AwarioRssBot
2026-05-05,bbc.com,AwarioSmartBot
2026-05-05,bbc.com,Bytespider
2026-05-05,bbc.com,CCBot
2026-05-05,bbc.com,Claude-SearchBot
2026-05-05,bbc.com,Claude-User
2026-05-05,bbc.com,Claude-Web
2026-05-05,bbc.com,ClaudeBot
2026-05-05,bbc.com,Cohere-ai
2026-05-05,bbc.com,cohere-training-data-crawler
2026-05-05,bbc.com,Cotoyogi
2026-05-05,bbc.com,DataForSeoBot
2026-05-05,bbc.com,Datenbank Crawler
2026-05-05,bbc.com,DeepSeek
2026-05-05,bbc.com,Devin
2026-05-05,bbc.com,Diffbot
2026-05-05,bbc.com,DuckAssistBot
2026-05-05,bbc.com,FacebookBot
2026-05-05,bbc.com,Factset_spyderbot
2026-05-05,bbc.com,Gemini-Deep-Research
2026-05-05,bbc.com,GoogleAgent-Mariner
2026-05-05,bbc.com,ICC-Crawler
2026-05-05,bbc.com,ImagesiftBot
2026-05-05,bbc.com,Kangaroo Bot
2026-05-05,bbc.com,Meta-ExternalAgent
2026-05-05,bbc.com,Meta-ExternalFetcher
2026-05-05,bbc.com,MistralAI-User
2026-05-05,bbc.com,netEstate Imprint Crawler
2026-05-05,bbc.com,NovaAct
2026-05-05,bbc.com,omgili
2026-05-05,bbc.com,Omgilibot
2026-05-05,bbc.com,Operator
2026-05-05,bbc.com,PanguBot
2026-05-05,bbc.com,Peer39_crawler/1.0
2026-05-05,bbc.com,Perplexity-User
2026-05-05,bbc.com,PerplexityBot
2026-05-05,bbc.com,PetalBot
2026-05-05,bbc.com,Qwen
2026-05-05,bbc.com,SemrushBot-OCOB
2026-05-05,bbc.com,Timpibot
2026-05-05,bbc.com,Twitterbot
2026-05-05,bbc.com,Webzio-Extended
2026-05-05,bbc.com,YouBot
2026-05-05,detik.com,GPTBot
2026-05-05,detik.com,anthropic-ai
2026-05-05,detik.com,ChatGPT-User
2026-05-05,detik.com,ClaudeBot
2026-05-05,detik.com,Claude-Web
2026-05-05,detik.com,cohere-ai
2026-05-05,detik.com,OAI-SearchBot
2026-05-05,detik.com,quillbot.com
2026-05-05,detik.com,PerplexityBot
2026-05-05,detik.com,TurnitinBot
2026-05-05,conectate.com.do,grapeshot
2026-05-05,interia.pl,YouBot
2026-05-05,cnn.com,GPTBot
2026-05-05,cnn.com,CCBot
2026-05-05,wp.pl,AhrefsSiteAudit
2026-05-05,foxnews.com,anthropic-ai
2026-05-05,foxnews.com,ChatGPT-User
2026-05-05,foxnews.com,ClaudeBot
2026-05-05,foxnews.com,Claude-Web
2026-05-05,foxnews.com,cohere-ai
2026-05-05,foxnews.com,GPTBot
2026-05-05,foxnews.com,OAI-SearchBot
2026-05-05,foxnews.com,quillbot.com
2026-05-05,foxnews.com,PerplexityBot
2026-05-05,foxnews.com,TurnitinBot
2026-05-05,baomoi.com,YouBot
2026-05-05,msn.com,YouBot
2026-05-05,bild.de,5emeRue
2026-05-05,bild.de,5erue
2026-05-05,bild.de,adequat
2026-05-05,bild.de,adequat-systems
2026-05-05,bild.de,AgentCore-Browser
2026-05-05,bild.de,Ai2Bot-Dolma
2026-05-05,bild.de,AI2Bot/v2.0
2026-05-05,bild.de,Aihitdata.com
2026-05-05,bild.de,Amazonbot
2026-05-05,bild.de,AmazonBot
2026-05-05,bild.de,AmiSoftware
2026-05-05,bild.de,amazon-kendra
2026-05-05,bild.de,anthropic-ai
2026-05-05,bild.de,Applebot-Extended
2026-05-05,bild.de,Argus
2026-05-05,bild.de,Asknread
2026-05-05,bild.de,asknread.com
2026-05-05,bild.de,Augure
2026-05-05,bild.de,auramundi
2026-05-05,bild.de,bedrockbot/3.0
2026-05-05,bild.de,Bloodhound
2026-05-05,bild.de,Bytespider
2026-05-05,bild.de,CCBot
2026-05-05,bild.de,ChatGPT-User
2026-05-05,bild.de,ChatGPT-Agent
2026-05-05,bild.de,ChatGLM-Spider
2026-05-05,bild.de,Channel3Bot
2026-05-05,bild.de,Cision
2026-05-05,bild.de,ClaudeBot
2026-05-05,bild.de,Claude-SearchBot
2026-05-05,bild.de,Claude-User
2026-05-05,bild.de,Claude-Web
2026-05-05,bild.de,coexel
2026-05-05,bild.de,Cohere-ai
2026-05-05,bild.de,ConveraCrawler
2026-05-05,bild.de,Corporama
2026-05-05,bild.de,CotoyogiBot
2026-05-05,bild.de,cydralspider
2026-05-05,bild.de,DeepSeekBot
2026-05-05,bild.de,Diffbot
2026-05-05,bild.de,Digimind
2026-05-05,bild.de,DownloadNinja
2026-05-05,bild.de,downloadexpress
2026-05-05,bild.de,DuckAssistBot
2026-05-05,bild.de,EDD
2026-05-05,bild.de,ellisphere
2026-05-05,bild.de,eureka
2026-05-05,bild.de,Europresse
2026-05-05,bild.de,Explore
2026-05-05,bild.de,Factiva
2026-05-05,bild.de,Fasterfox
2026-05-05,bild.de,Fetch
2026-05-05,bild.de,gammaSpider
2026-05-05,bild.de,Gemini-DeepResearch
2026-05-05,bild.de,Google-Extended
2026-05-05,bild.de,Google-NotebookLM
2026-05-05,bild.de,GoogleAgent-Shopping
2026-05-05,bild.de,Google-CloudVertextBot
2026-05-05,bild.de,GPTBot
2026-05-05,bild.de,grub-client
2026-05-05,bild.de,HTTrack
2026-05-05,bild.de,ia_archiver
2026-05-05,bild.de,IAskBot
2026-05-05,bild.de,ia_archiver-web.archive.org
2026-05-05,bild.de,ICC-Crawler
2026-05-05,bild.de,ImageSiftBot
2026-05-05,bild.de,img2dataset
2026-05-05,bild.de,indexer
2026-05-05,bild.de,infoseek
2026-05-05,bild.de,Jetbot
2026-05-05,bild.de,k2spider
2026-05-05,bild.de,Kantar
2026-05-05,bild.de,kbcrawl
2026-05-05,bild.de,Knowings
2026-05-05,bild.de,KunatoBot
2026-05-05,bild.de,larbin
2026-05-05,bild.de,leadbox
2026-05-05,bild.de,libwww
2026-05-05,bild.de,LinerBot
2026-05-05,bild.de,linkfluence
2026-05-05,bild.de,linko
2026-05-05,bild.de,manageo
2026-05-05,bild.de,mediacompil
2026-05-05,bild.de,Meltwater
2026-05-05,bild.de,mention
2026-05-05,bild.de,Meta-ExternalAgent
2026-05-05,bild.de,Meta-ExternalFetcher
2026-05-05,bild.de,Meta-WebIndexer
2026-05-05,bild.de,Mistral.ai/crawler
2026-05-05,bild.de,MistralAI-User
2026-05-05,bild.de,Moreover
2026-05-05,bild.de,MSIECrawler
2026-05-05,bild.de,mytwip
2026-05-05,bild.de,newscan-online
2026-05-05,bild.de,NewsNow
2026-05-05,bild.de,Newzbin
2026-05-05,bild.de,NPBot
2026-05-05,bild.de,OAI-SearchBot
2026-05-05,bild.de,ObjectsSearch
2026-05-05,bild.de,Offline Explorer
2026-05-05,bild.de,Omgili
2026-05-05,bild.de,opinion-tracker
2026-05-05,bild.de,PanguBot
2026-05-05,bild.de,Perplexity-User
2026-05-05,bild.de,PerplexityBot
2026-05-05,bild.de,PetalBot
2026-05-05,bild.de,Pimptrain
2026-05-05,bild.de,proxem
2026-05-05,bild.de,ProRataIncBot
2026-05-05,bild.de,QualifiedBot
2026-05-05,bild.de,QuepasaCreep
2026-05-05,bild.de,Qwam-content-intelligence
2026-05-05,bild.de,Raven
2026-05-05,bild.de,readability.com
2026-05-05,bild.de,RyeBot
2026-05-05,bild.de,scoop.it
2026-05-05,bild.de,score3
2026-05-05,bild.de,SeekrBot
2026-05-05,bild.de,Sindup
2026-05-05,bild.de,sitecheck.internetseer.com
2026-05-05,bild.de,SiteSnagger
2026-05-05,bild.de,spotter
2026-05-05,bild.de,Synthesio
2026-05-05,bild.de,Talkwater
2026-05-05,bild.de,Teleport
2026-05-05,bild.de,TikTokSpider
2026-05-05,bild.de,TikTokSpider
2026-05-05,bild.de,TeleportPro
2026-05-05,bild.de,Timpibot
2026-05-05,bild.de,trendeo
2026-05-05,bild.de,trendybuzz
2026-05-05,bild.de,TunitinBot
2026-05-05,bild.de,Timpibot
2026-05-05,bild.de,up2news
2026-05-05,bild.de,vecteurplus
2026-05-05,bild.de,VelenCrawler
2026-05-05,bild.de,Verif
2026-05-05,bild.de,verticalsearch
2026-05-05,bild.de,vsw
2026-05-05,bild.de,wapspider
2026-05-05,bild.de,WARDBot
2026-05-05,bild.de,WebCopier
2026-05-05,bild.de,WebReaper
2026-05-05,bild.de,WebStripper
2026-05-05,bild.de,WebZinger
2026-05-05,bild.de,WebZIP
2026-05-05,bild.de,Wget
2026-05-05,bild.de,winello
2026-05-05,bild.de,WPBot
2026-05-05,bild.de,WrtnBot
2026-05-05,bild.de,YouBot
2026-05-05,bild.de,Youmag
2026-05-05,bild.de,ZanistaBot
2026-05-05,bild.de,Zealbot
2026-05-05,bild.de,Zite
2026-05-05,bild.de,ZyBORG
2026-05-05,bild.de,*
2026-05-05,ouest-france.fr,anthropic-ai
2026-05-05,ouest-france.fr,AmazonBot
2026-05-05,ouest-france.fr,Claude-Web
2026-05-05,ouest-france.fr,cohere-ai
2026-05-05,ouest-france.fr,ClaudeBot
2026-05-05,ouest-france.fr,ChatGPT-User
2026-05-05,ouest-france.fr,GPTBot
2026-05-05,ouest-france.fr,CCBot
2026-05-05,ouest-france.fr,Google-Extended
2026-05-05,ouest-france.fr,DataForSeoBot
2026-05-05,ouest-france.fr,Diffbot
2026-05-05,ouest-france.fr,FacebookBot
2026-05-05,ouest-france.fr,magpie-crawler
2026-05-05,ouest-france.fr,NewsNow
2026-05-05,ouest-france.fr,news-please
2026-05-05,ouest-france.fr,omgili
2026-05-05,ouest-france.fr,omgilibot
2026-05-05,ouest-france.fr,peer39_crawler
2026-05-05,ouest-france.fr,peer39_crawler/1.0
2026-05-05,ouest-france.fr,PerplexityBot
2026-05-05,ouest-france.fr,Scrapy
2026-05-05,ouest-france.fr,TurnitinBot
2026-05-05,ouest-france.fr,Applebot-Extended
2026-05-05,ouest-france.fr,Meta-ExternalAgent
2026-05-05,ouest-france.fr,meta-externalagent
2026-05-05,ouest-france.fr,OAI-SearchBot
2026-05-05,ouest-france.fr,Bytespider
2026-05-05,ouest-france.fr,Claude-User
2026-05-05,ouest-france.fr,Claude-SearchBot
2026-05-05,ouest-france.fr,AI2Bot
2026-05-05,ouest-france.fr,AhrefsBot
2026-05-05,ouest-france.fr,Ai2Bot-Dolma
2026-05-05,ouest-france.fr,Applebot
2026-05-05,ouest-france.fr,Arquivo-web-crawler
2026-05-05,ouest-france.fr,AspiegelBot
2026-05-05,ouest-france.fr,AwarioRssBot
2026-05-05,ouest-france.fr,AwarioSmartBot
2026-05-05,ouest-france.fr,Barkrowler
2026-05-05,ouest-france.fr,coccocbot-web
2026-05-05,ouest-france.fr,cohere-training-data-crawler
2026-05-05,ouest-france.fr,crawler4j
2026-05-05,ouest-france.fr,Crawlspace
2026-05-05,ouest-france.fr,dotbot
2026-05-05,ouest-france.fr,DuckAssistBot
2026-05-05,ouest-france.fr,FriendlyCrawler
2026-05-05,ouest-france.fr,Google-CloudVertexBot
2026-05-05,ouest-france.fr,https://hada.news
2026-05-05,ouest-france.fr,https://www.imediaethics.org
2026-05-05,ouest-france.fr,iaskspider/2.0
2026-05-05,ouest-france.fr,ICC-Crawler
2026-05-05,ouest-france.fr,ImagesiftBot
2026-05-05,ouest-france.fr,img2dataset
2026-05-05,ouest-france.fr,ISSCyberRiskCrawler
2026-05-05,ouest-france.fr,JenkersBot
2026-05-05,ouest-france.fr,Kangaroo Bot
2026-05-05,ouest-france.fr,LivelapBot
2026-05-05,ouest-france.fr,MauiBot
2026-05-05,ouest-france.fr,Meltwater
2026-05-05,ouest-france.fr,Meta-ExternalFetcher
2026-05-05,ouest-france.fr,MJ12bot
2026-05-05,ouest-france.fr,Mojeek
2026-05-05,ouest-france.fr,MojeekBot
2026-05-05,ouest-france.fr,MoodleBot
2026-05-05,ouest-france.fr,NeticleBot
2026-05-05,ouest-france.fr,Netvibes
2026-05-05,ouest-france.fr,PanguBot
2026-05-05,ouest-france.fr,PetalBot
2026-05-05,ouest-france.fr,SeekportBot
2026-05-05,ouest-france.fr,Seekr
2026-05-05,ouest-france.fr,SemrushBot
2026-05-05,ouest-france.fr,SeznamBot
2026-05-05,ouest-france.fr,Sidetrade Indexer Bot
2026-05-05,ouest-france.fr,Timpibot
2026-05-05,ouest-france.fr,Turnitin
2026-05-05,ouest-france.fr,VelenPublicWebCrawler
2026-05-05,ouest-france.fr,Webzio-Extended
2026-05-05,ouest-france.fr,yacy
2026-05-05,ouest-france.fr,yacybot
2026-05-05,ouest-france.fr,Yandex
2026-05-05,ouest-france.fr,YandexAdditional
2026-05-05,ouest-france.fr,YandexAdditionalBot
2026-05-05,ouest-france.fr,YouBot
2026-05-05,ouest-france.fr,ia_archiver
2026-05-05,ouest-france.fr,archive.org_bot
2026-05-05,ouest-france.fr,ia_archiver-web.archive.org
2026-05-05,ouest-france.fr,aiHitBot
2026-05-05,ouest-france.fr,Amazon Kendra
2026-05-05,ouest-france.fr,Big Sur AI
2026-05-05,ouest-france.fr,Brandwatch
2026-05-05,ouest-france.fr,Bravest
2026-05-05,ouest-france.fr,ChatGPT Operator
2026-05-05,ouest-france.fr,Cotoyogi
2026-05-05,ouest-france.fr,DigitalOceanGenAICrawler
2026-05-05,ouest-france.fr,Echobot Bot
2026-05-05,ouest-france.fr,EchoboxBot
2026-05-05,ouest-france.fr,Factset_spyderbot
2026-05-05,ouest-france.fr,Grok
2026-05-05,ouest-france.fr,iaskspider
2026-05-05,ouest-france.fr,ICC Crawler
2026-05-05,ouest-france.fr,imgproxy
2026-05-05,ouest-france.fr,LINER Bot
2026-05-05,ouest-france.fr,MistralAI-User
2026-05-05,ouest-france.fr,netEstate Imprint Crawler
2026-05-05,ouest-france.fr,NovaAct
2026-05-05,ouest-france.fr,QualifiedBot
2026-05-05,ouest-france.fr,SBIntuitionsBot
2026-05-05,ouest-france.fr,SemrushBot-OCOB
2026-05-05,ouest-france.fr,SemrushBotSwa
2026-05-05,ouest-france.fr,Sidetrade
2026-05-05,ouest-france.fr,TikTokSpider
2026-05-05,ouest-france.fr,WARDBot
2026-05-05,ouest-france.fr,TaraGroup Intelligent Bot V1
2026-05-05,ouest-france.fr,TaraGroup Intelligent Bot
2026-05-05,ouest-france.fr,DeepSeekBot
2026-05-05,ouest-france.fr,ChatGLM-Spider
2026-05-05,ouest-france.fr,GoogleOther
2026-05-05,ouest-france.fr,FirecrawlAgent
2026-05-05,ouest-france.fr,Crawl4AI
2026-05-05,ouest-france.fr,imageSpider
2026-05-05,ouest-france.fr,laion-huggingface-processor
2026-05-05,ouest-france.fr,LCC
2026-05-05,ouest-france.fr,Spider
2026-05-05,ouest-france.fr,Datenbank Crawler
2026-05-05,ouest-france.fr,Cloudflare-AutoRAG
2026-05-05,ouest-france.fr,CloudflareBrowserRenderingCrawler
2026-05-05,ouest-france.fr,meta-webindexer
2026-05-05,ouest-france.fr,Bravebot
2026-05-05,ouest-france.fr,AddSearchBot
2026-05-05,ouest-france.fr,Anomura
2026-05-05,ouest-france.fr,atlassian-bot
2026-05-05,ouest-france.fr,Channel3Bot
2026-05-05,ouest-france.fr,LinkupBot
2026-05-05,ouest-france.fr,ZanistaBot
2026-05-05,ouest-france.fr,Gemini-Deep-Research
2026-05-05,ouest-france.fr,Google-NotebookLM
2026-05-05,ouest-france.fr,Perplexity-User
2026-05-05,ouest-france.fr,TavilyBot
2026-05-05,ouest-france.fr,PhindBot
2026-05-05,ouest-france.fr,AI2Bot-DeepResearchEval
2026-05-05,ouest-france.fr,KlaviyoAIBot
2026-05-05,ouest-france.fr,LinerBot
2026-05-05,ouest-france.fr,Poggio-Citations
2026-05-05,ouest-france.fr,Devin
2026-05-05,ouest-france.fr,bigsur.ai
2026-05-05,ouest-france.fr,ChatGPT Agent
2026-05-05,ouest-france.fr,GoogleAgent-Mariner
2026-05-05,ouest-france.fr,AmazonBuyForMe
2026-05-05,ouest-france.fr,Manus-User
2026-05-05,ouest-france.fr,TwinAgent
2026-05-05,ouest-france.fr,AudigentAdBot
2026-05-05,ouest-france.fr,AudigentBot
2026-05-05,kumparan.com,CrystalSemanticsBot
2026-05-05,kumparan.com,XY-Archive-Compliance-Crawler
2026-05-05,haberler.com,GPTBot
2026-05-05,haberler.com,CCBot
2026-05-05,haberler.com,anthropic-ai
2026-05-05,haberler.com,Google-CloudVertexBot
2026-05-05,haberler.com,AppleBot
2026-05-05,haberler.com,Google-Extended
2026-05-05,haberler.com,Applebot-Extended
2026-05-05,haberler.com,ClaudeBot
2026-05-05,haberler.com,Amazonbot
2026-05-05,haberler.com,Meta-ExternalAgent
2026-05-05,haberler.com,PetalBot
2026-05-05,ndtv.com,Baiduspider
2026-05-05,infobae.com,CloudVertexBot
2026-05-05,infobae.com,anthropic-ai
2026-05-05,infobae.com,Bytespider
2026-05-05,infobae.com,CCBot
2026-05-05,infobae.com,ClaudeBot
2026-05-05,infobae.com,cohere-ai
2026-05-05,infobae.com,GPTBot
2026-05-05,infobae.com,Google-Extended
2026-05-05,infobae.com,Alexibot
2026-05-05,infobae.com,AlvinetSpider
2026-05-05,infobae.com,AmiSoftware
2026-05-05,infobae.com,Antenne Hatena
2026-05-05,infobae.com,ApocalXExplorerBot
2026-05-05,infobae.com,Argus
2026-05-05,infobae.com,Ask n read
2026-05-05,infobae.com,asknread.com
2026-05-05,infobae.com,asterias
2026-05-05,infobae.com,BlowFish/1.0
2026-05-05,infobae.com,BotALot
2026-05-05,infobae.com,BuiltBotTough
2026-05-05,infobae.com,Bullseye/1.0
2026-05-05,infobae.com,BunnySlippers
2026-05-05,infobae.com,Cegbfeieh
2026-05-05,infobae.com,CheeseBot
2026-05-05,infobae.com,ConveraCrawler
2026-05-05,infobae.com,cosmos
2026-05-05,infobae.com,Crescent
2026-05-05,infobae.com,Crescent Internet ToolPak HTTP OLE Control v.1.0
2026-05-05,infobae.com,cydralspider
2026-05-05,infobae.com,DISCo Pump 3.1
2026-05-05,infobae.com,DittoSpyder
2026-05-05,infobae.com,EroCrawler
2026-05-05,infobae.com,eureka
2026-05-05,infobae.com,Explore
2026-05-05,infobae.com,Fetch
2026-05-05,infobae.com,Flamingo_SearchEngine
2026-05-05,infobae.com,Foobot
2026-05-05,infobae.com,gammaSpider
2026-05-05,infobae.com,grub-client
2026-05-05,infobae.com,hloader
2026-05-05,infobae.com,httplib
2026-05-05,infobae.com,humanlinks
2026-05-05,infobae.com,indexer
2026-05-05,infobae.com,InfoNaviRobot
2026-05-05,infobae.com,infoseek
2026-05-05,infobae.com,JennyBot
2026-05-05,infobae.com,Jetbot
2026-05-05,infobae.com,JikeSpider
2026-05-05,infobae.com,k2spider
2026-05-05,infobae.com,Kenjin Spider
2026-05-05,infobae.com,larbin
2026-05-05,infobae.com,LexiBot
2026-05-05,infobae.com,libWeb/clsHTTP
2026-05-05,infobae.com,libwww
2026-05-05,infobae.com,linko
2026-05-05,infobae.com,LinkScan/8.1a Unix
2026-05-05,infobae.com,LinkWalker
2026-05-05,infobae.com,lwp-trivial
2026-05-05,infobae.com,lwp-trivial/1.34
2026-05-05,infobae.com,Mata Hari
2026-05-05,infobae.com,Mister PiX
2026-05-05,infobae.com,MLBot
2026-05-05,infobae.com,moget
2026-05-05,infobae.com,moget/2.1
2026-05-05,infobae.com,Naverbot
2026-05-05,infobae.com,NetAttache
2026-05-05,infobae.com,Newzbin
2026-05-05,infobae.com,NICErsPRO
2026-05-05,infobae.com,NPBot
2026-05-05,infobae.com,ObjectsSearch
2026-05-05,infobae.com,omgili
2026-05-05,infobae.com,omgilibot
2026-05-05,infobae.com,Openfind
2026-05-05,infobae.com,OpenindexSpider
2026-05-05,infobae.com,Pimptrain
2026-05-05,infobae.com,ProPowerBot/2.14
2026-05-05,infobae.com,ProWebWalker
2026-05-05,infobae.com,psbot
2026-05-05,infobae.com,QuepasaCreep
2026-05-05,infobae.com,QueryN Metasearch
2026-05-05,infobae.com,Raven
2026-05-05,infobae.com,RepoMonkey
2026-05-05,infobae.com,RMA
2026-05-05,infobae.com,SiteBot
2026-05-05,infobae.com,Sogou web spider
2026-05-05,infobae.com,sosospider
2026-05-05,infobae.com,SpankBot
2026-05-05,infobae.com,Speedy
2026-05-05,infobae.com,spotter
2026-05-05,infobae.com,suggybot
2026-05-05,infobae.com,SuperBot
2026-05-05,infobae.com,SuperBot/2.6
2026-05-05,infobae.com,suzuran
2026-05-05,infobae.com,Szukacz/1.4
2026-05-05,infobae.com,Telesoft
2026-05-05,infobae.com,The Intraformant
2026-05-05,infobae.com,TheNomad
2026-05-05,infobae.com,TightTwatBot
2026-05-05,infobae.com,Titan
2026-05-05,infobae.com,toCrawl/UrlDispatcher
2026-05-05,infobae.com,TosCrawler
2026-05-05,infobae.com,True_Robot
2026-05-05,infobae.com,True_Robot/1.0
2026-05-05,infobae.com,turingos
2026-05-05,infobae.com,URLy Warning
2026-05-05,infobae.com,VCI
2026-05-05,infobae.com,vsw
2026-05-05,infobae.com,wapspider
2026-05-05,infobae.com,WebBandit
2026-05-05,infobae.com,WebBandit/3.50
2026-05-05,infobae.com,WebEnhancer
2026-05-05,infobae.com,WebmasterWorldForumBot
2026-05-05,infobae.com,Webster Pro
2026-05-05,infobae.com,WebZinger
2026-05-05,infobae.com,Webzio-Extended
2026-05-05,infobae.com,WWW-Collector-E
2026-05-05,infobae.com,yacy
2026-05-05,infobae.com,yandex
2026-05-05,infobae.com,YRSPider
2026-05-05,infobae.com,Zealbot
2026-05-05,infobae.com,Zeus
2026-05-05,infobae.com,Zite
2026-05-05,infobae.com,Zookabot
2026-05-05,infobae.com,ZyBORG
2026-05-05,infobae.com,5emeRue
2026-05-05,infobae.com,5erue
2026-05-05,infobae.com,adequat
2026-05-05,infobae.com,adequat-systems
2026-05-05,infobae.com,Amazonbot
2026-05-05,infobae.com,Augure
2026-05-05,infobae.com,auramundi
2026-05-05,infobae.com,BizInformation
2026-05-05,infobae.com,Bloomberg
2026-05-05,infobae.com,CherryPicker
2026-05-05,infobae.com,CherryPickerElite/1.0
2026-05-05,infobae.com,CherryPickerSE/1.0
2026-05-05,infobae.com,Cision
2026-05-05,infobae.com,coexel
2026-05-05,infobae.com,CopyRightCheck
2026-05-05,infobae.com,Corporama
2026-05-05,infobae.com,Digimind
2026-05-05,infobae.com,dotbot
2026-05-05,infobae.com,Download Ninja
2026-05-05,infobae.com,downloadexpress
2026-05-05,infobae.com,ellisphere
2026-05-05,infobae.com,EmailCollector
2026-05-05,infobae.com,EmailSiphon
2026-05-05,infobae.com,EmailWolf
2026-05-05,infobae.com,Europresse
2026-05-05,infobae.com,ExtractorPro
2026-05-05,infobae.com,Fasterfox
2026-05-05,infobae.com,HTTrack
2026-05-05,infobae.com,HTTrack 3.0
2026-05-05,infobae.com,Igentia
2026-05-05,infobae.com,Kantar
2026-05-05,infobae.com,kbcrawl
